Year,Month,point_id,NDVI,NDMI,NDWI,EVI,LST,Rainfall,Rainfall_lag1,CHS_raw,CHS
2020,7,84,0.685233355,0.265459657,-0.600295901,0.459830825,28.40953729,67.2268436,47.03269465,1.123083097,0.729063115
2020,8,84,0.721358299,0.272045016,-0.624925077,0.447758254,27.27656077,160.1603737,67.2268436,1.300619133,0.74676686
2020,9,84,0.750250638,0.326496571,-0.659966946,0.434047237,24.87964088,55.44774723,160.1603737,1.664833344,0.783085998
2021,6,84,0.670512736,0.266997099,-0.598675549,0.458286047,28.73428177,39.56039619,55.44774723,1.084606774,0.725226288
2021,7,84,0.653356016,0.263958275,-0.569776833,0.444038929,25.33756906,161.6439505,39.56039619,0.994481159,0.716239037
2021,8,84,0.669065654,0.237896264,-0.563649595,0.387865718,26.95184392,67.53673935,161.6439505,0.840801928,0.700914272
2021,9,84,0.709069252,0.253364891,-0.618175268,0.38657533,24.41700967,157.5906372,67.53673935,1.096588928,0.726421138
2022,6,84,0.641293705,0.196208537,-0.592393041,0.403053977,28.37549033,49.26896155,157.5906372,0.718902717,0.688758584
2022,7,84,0.641921401,0.214582369,-0.554636717,0.43736983,26.4144291,132.4632921,49.26896155,0.741342313,0.690996242
2022,8,84,0.694941759,0.186906755,-0.609235525,0.378872054,24.32878453,120.2969174,132.4632921,0.840549532,0.700889103
2022,9,84,0.661951721,0.244135126,-0.59632504,0.375089795,24.15139503,78.58449364,120.2969174,0.906880137,0.707503536
2023,6,84,0.737123549,0.284257203,-0.622502625,0.472851286,25.21354282,110.1452703,78.58449364,1.448183558,0.761481862
2023,7,84,0.774253964,0.31348151,-0.668173552,0.4839285,23.99502072,157.5182991,110.1452703,1.803175439,0.796881357
2023,8,84,0.741207719,0.275411427,-0.655245125,0.467255757,23.55648481,119.7572546,157.5182991,1.564713265,0.773102107
2023,9,84,0.753385603,0.302704006,-0.689776719,0.405275395,22.29029006,132.7751446,119.7572546,1.622290443,0.778843656
2024,6,84,0.693288624,0.29437089,-0.590535939,0.487324718,26.50928867,26.55849648,132.7751446,1.3436365,0.751056516
2024,7,84,0.70710057,0.293721974,-0.630044818,0.4577982,26.21952348,85.55476952,26.55849648,1.349104855,0.751601816
2024,8,84,0.714030385,0.318979651,-0.624964714,0.460006141,24.61540746,134.4488071,85.55476952,1.50784403,0.767431155
2024,9,84,0.725508809,0.35628593,-0.614689529,0.495495102,23.53414365,145.7665875,134.4488071,1.757259832,0.792302691
2025,6,84,0.729824543,0.271164596,-0.600216389,0.483346243,25.31102901,40.07703995,145.7665875,1.385816787,0.7552627
2025,7,84,0.631222367,0.267566949,-0.563964963,0.441436139,24.4689779,155.9261256,40.07703995,0.948966871,0.71170039
2025,8,84,0.749499023,0.312124252,-0.624186039,0.454886476,22.90006906,250.396471,155.9261256,1.637574163,0.780367735
2025,9,84,0.748004138,0.326797396,-0.660958886,0.420209032,21.15137431,123.5286493,250.396471,1.749503834,0.791529269
2019,6,85,0.056179062,-0.08467412,-0.150542259,0.049789249,42.84858333,32.37974451,65.04842424,-3.55590128,0.262478689
2019,7,85,0.077922076,-0.077606961,-0.135430917,0.065741417,33.67850926,404.6181431,32.37974451,-3.316768196,0.286324841
2019,8,85,0.153037876,-0.00039471,-0.182343066,0.149091107,31.259375,198.820899,404.6181431,-2.379984885,0.379740093
2019,9,85,0.231573448,-0.047888462,-0.2021541,0.187457684,29.67802083,303.7601795,198.820899,-2.323590365,0.385363708
2020,6,85,0.163965687,-0.08015769,-0.182432428,0.097613056,38.70415972,59.42316389,303.7601795,-2.919244653,0.325965558
2020,7,85,0.084809184,-0.060795303,-0.135803878,0.075636095,32.69401389,190.9925374,59.42316389,-3.236364821,0.294342599
2020,8,85,0.144567743,-0.0920671,-0.175204813,0.109847661,30.83250694,571.5540028,190.9925374,-2.860820617,0.331791554
2020,9,85,0.217440546,-0.062159214,-0.232682064,0.153883145,31.98879861,96.79734033,571.5540028,-2.241306186,0.393569017
2021,6,85,0.082008563,-0.083136462,-0.150392011,0.065491713,37.976125,35.07606173,96.79734033,-3.378788821,0.280140196
2021,7,85,0.070438802,-0.082268372,-0.105995201,0.05989603,32.12807407,499.0456409,35.07606173,-3.391136181,0.278908928
2021,8,85,0.228630275,0.034469478,-0.231166154,0.231141522,30.29347222,208.7382431,499.0456409,-1.730204882,0.444535614
2021,9,85,0.144608721,-0.113710202,-0.200486034,0.098715891,28.73370833,571.6210861,208.7382431,-2.860070278,0.331866377
2022,6,85,0.074970253,-0.036786921,-0.122622423,0.071256221,39.26121528,63.91457272,571.6210861,-3.006963254,0.317218332
2022,8,85,0.112214662,-0.073465161,-0.143639073,0.098311512,30.92556944,263.6564693,63.91457272,-3.110998793,0.306843995
2022,9,85,0.20062016,-0.006539379,-0.221439004,0.173954387,29.72507639,141.9075355,263.6564693,-2.229651908,0.394731172
2023,6,85,0.069051579,-0.05335366,-0.137168139,0.060926375,35.06588889,124.0471525,141.9075355,-3.266698177,0.291317782
2023,7,85,0.064615384,-0.014946619,-0.102771111,0.056512605,32.00520139,408.4107132,124.0471525,-3.155618011,0.302394604
2023,8,85,0.139252797,-0.04475183,-0.166497469,0.118136165,29.32836806,206.693758,408.4107132,-2.635181884,0.354292061
2023,9,85,0.161960259,-0.020098558,-0.205993056,0.119880525,29.66733333,376.4495201,206.693758,-2.502688289,0.367504212
2024,6,85,0.045475423,-0.09922538,-0.10862153,0.034353529,40.52797917,34.36340428,376.4495201,-3.53703419,0.2643601
2024,7,85,0.123035088,-0.076625541,-0.161682203,0.105151791,32.38826852,330.7493467,34.36340428,-3.06370648,0.311559945
2024,8,85,0.165059552,-0.092154697,-0.223347232,0.113000932,24.48689815,375.1210081,330.7493467,-2.567845969,0.361006742
2024,9,85,0.220299661,-0.072505504,-0.240281731,0.155754256,29.68554861,225.2186743,375.1210081,-2.315481718,0.386172295
2025,6,85,0.068965107,-0.089999832,-0.13067998,0.061095824,36.00571991,63.89429167,225.2186743,-3.375747448,0.280443479
2025,7,85,0.150183156,-0.096217103,-0.166666672,0.117845118,28.82014553,465.9775918,63.89429167,-2.940001187,0.323895734
2025,8,85,0.195568979,-0.063885726,-0.225344241,0.151976527,28.41696296,556.987936,465.9775918,-2.245626259,0.393138223
2025,9,85,0.238578677,-0.096714482,-0.26859504,0.155278224,28.81035417,300.1161194,556.987936,-2.151088726,0.402565427
2019,7,86,0.768865526,0.210182205,-0.650578499,0.407383448,17.5284258,75.59531212,33.77091251,1.254518114,0.742169705
2019,8,86,0.661003232,0.247266099,-0.548849463,0.372226525,17.99180999,114.9331894,75.59531212,0.853385383,0.702169083
2019,9,86,0.742089927,0.281509936,-0.599630773,0.355245904,17.74529126,108.8843784,114.9331894,1.25305044,0.74202335
2020,6,86,0.649675727,0.194315538,-0.622638881,0.321003846,20.68528433,30.39684911,108.8843784,0.684234476,0.685301496
2020,7,86,0.76630652,0.241980866,-0.677689075,0.409314894,22.58919556,42.7864269,30.39684911,1.351032879,0.751794077
2020,8,86,0.726607025,0.319691122,-0.605751038,0.368156332,20.52347434,150.5250521,42.7864269,1.317824452,0.74848256
2020,9,86,0.845170975,0.31277889,-0.751773059,0.31749517,20.60066574,51.37616014,150.5250521,1.833163916,0.799871783
2021,6,86,0.79230082,0.191834837,-0.673615634,0.417637772,23.08696255,24.10742188,51.37616014,1.252350253,0.741953528
2021,7,86,0.770786524,0.180783123,-0.720524013,0.405524667,18.96655571,108.7014809,24.10742188,1.304631042,0.747166925
2021,8,86,0.600774825,0.33148846,-0.462647498,0.331596757,19.94397365,61.91501236,108.7014809,0.695075313,0.686382535
2021,9,86,0.75705874,0.406626761,-0.669831753,0.358008417,16.60550624,134.4394264,61.91501236,1.86089372,0.802636976
2022,6,86,0.802866757,0.311933994,-0.68460381,0.537471866,21.18821082,31.36635733,134.4394264,2.042375056,0.820734143
2022,8,86,0.857671738,0.386126459,-0.6875934,0.45282773,19.6590846,101.7078056,31.36635733,2.1983686,0.83628969
2022,9,86,0.792542994,0.4236902,-0.710766435,0.342222589,18.33923024,78.79216051,101.7078056,2.048980689,0.821392852
2023,6,86,0.814612865,0.37111026,-0.615297556,0.598490762,19.41020804,68.52927017,78.79216051,2.230477927,0.839491605
2023,7,86,0.849748671,0.372762203,-0.704541206,0.553019081,19.24669903,110.7257862,68.52927017,2.427475412,0.85913603
2023,8,86,0.752136767,0.384355664,-0.665538251,0.454065676,18.42738558,104.0104408,110.7257862,1.978845329,0.814399012
2023,9,86,0.636712372,0.434940308,-0.740083277,0.288426057,17.66856449,115.2086334,104.0104408,1.715429148,0.78813137
2024,6,86,0.798772037,0.319640994,-0.675252378,0.558711226,21.88723301,17.2196126,115.2086334,2.060189356,0.82251057
2024,7,86,0.778536856,0.305747122,-0.682504177,0.494781674,20.10506241,56.97265816,17.2196126,1.815457492,0.798106113
2024,8,86,0.821718156,0.393901765,-0.726771653,0.414737961,19.01429958,127.9895722,56.97265816,2.184163893,0.834873208
2024,9,86,0.772868395,0.314587265,-0.714779615,0.312972585,19.15421637,139.6604319,127.9895722,1.606088247,0.777227986
2025,6,86,0.791787982,0.309749037,-0.63933295,0.606846246,19.61659501,25.53721416,139.6604319,2.078497806,0.824336274
2025,7,86,0.424468696,0.158066779,-0.321257323,0.570533152,17.27741563,106.011664,25.53721416,-0.084160561,0.608677783
2025,8,86,0.802006841,0.340375692,-0.651260972,0.448901832,16.92169209,233.0291042,106.011664,1.937343275,0.810260462
2025,9,86,0.787307024,0.422115713,-0.717346489,0.415195867,17.00180999,115.7628012,233.0291042,2.314662086,0.847886379
2019,6,87,-0.103923649,-0.016870273,0.310023308,-0.030963303,34.22194211,78.52624504,212.3777618,-4.736276134,0.144772692
2019,7,87,-0.091832027,0,0.20900321,-0.062171957,29.93163866,601.2441368,78.52624504,-4.409097575,0.177398665
2019,8,87,-0.343325853,0.221693233,0.499610215,-0.048230601,28.07604342,381.8015032,601.2441368,-4.568884707,0.161464826
2019,9,87,-0.015340374,0.084560119,0.045296881,-0.038169209,26.07389356,299.3174343,381.8015032,-3.34327038,0.283682066
2020,6,87,-0.010279594,0.009385924,0.077501416,-0.01480391,30.28297619,105.142457,299.3174343,-3.750380782,0.243085355
2020,7,87,-0.061430331,0.133917421,0.250247955,-0.042352349,27.2139916,389.5862341,105.142457,-3.942140049,0.223963281
2020,8,87,-0.242348224,0.175097272,0.418559879,-0.132789182,27.09885154,712.3079681,389.5862341,-4.552847048,0.163064088
2020,9,87,-0.215140179,0.225113913,0.441877097,-0.023241155,28.53285014,84.73071417,712.3079681,-4.082550568,0.209961661
2021,6,87,-0.131367803,-0.065382786,0.319167584,-0.084985794,31.35418067,94.70265198,84.73071417,-5.138530043,0.104660267
2021,7,87,-0.077388152,-0.019250253,0.20891653,-0.037695842,29.54319328,705.254076,94.70265198,-4.352037752,0.183088623
2021,8,87,-0.005261674,0.049519826,0.110746905,-0.035666197,27.10944678,260.9640121,705.254076,-3.406288974,0.277397904
2022,6,87,-0.230003923,-0.2314156,0.518593431,-0.037276048,32.47466387,102.6825734,353.8047752,-6.117606758,0.007027552
2022,7,87,-0.174636185,0.052164223,0.249831498,-0.124169644,27.5804085,571.5842094,102.6825734,-4.609874338,0.157377374
2022,9,87,-0.105370663,0.267567247,0.350466758,-0.021023636,26.41518207,171.0703187,451.7828789,-3.599884011,0.258092768
2023,6,87,-0.153970823,0.017441861,0.269248724,-0.058113545,30.06742297,178.8666649,171.0703187,-4.647779002,0.153597552
2023,7,87,-0.113142855,-0.011862643,0.276794046,-0.075193254,27.71327731,708.2963295,178.8666649,-4.572268467,0.1611274
2023,8,87,-0.349557519,0.006849315,0.544891655,-0.044825238,26.15904762,529.5141296,708.2963295,-5.277491009,0.090803195
2023,9,87,-0.351146966,0.009563107,0.60830313,-0.036010099,27.12581232,301.4875565,529.5141296,-5.571532639,0.061481609
2024,6,87,-0.27240774,0.009756098,0.553398073,-0.056928451,34.46910364,59.3761608,301.4875565,-5.598419369,0.058800486
2024,7,87,-0.103663288,0.12230216,0.279529214,-0.07517522,29.1127591,596.6506138,59.3761608,-4.22548357,0.195708501
2024,9,87,-0.3008596,0.160958901,0.548983335,-0.062780269,27.30720588,213.549982,451.6353447,-4.944765209,0.123982335
2025,6,87,-0.155119553,-0.181242839,0.397996604,-0.03148771,30.27806022,191.6966466,213.549982,-5.531674145,0.065456265
2025,8,87,-0.474978536,0.050974138,0.577459514,-0.127407185,26.46825397,944.6437416,191.6966466,-5.905798074,0.028148938
2025,9,87,-0.37566781,0.013724157,0.579840243,-0.041183867,25.95663866,174.3389893,944.6437416,-5.306746489,0.087885863
2019,6,88,0.612253964,0.072263494,-0.589776516,0.330530201,38.43088454,56.2152294,80.94308281,-0.095829641,0.607514152
2019,7,88,0.424164534,0.096269004,-0.341404349,0.332770146,30.8789432,622.0051727,56.2152294,-0.815714076,0.535727875
2019,8,88,0.661050498,0.208864465,-0.530368507,0.47716454,28.67974162,340.0523109,622.0051727,1.164179296,0.733161193
2019,9,88,0.73709327,0.199652269,-0.623023927,0.362182903,27.04384078,195.2539997,340.0523109,1.080853058,0.72485197
2020,6,88,0.615757167,0.122224711,-0.611075342,0.341218151,33.55522346,81.56532942,195.2539997,0.289756011,0.645964432
2020,7,88,0.652317643,0.147497877,-0.540487885,0.449421527,29.68323324,346.228865,81.56532942,0.555143206,0.672428622
2020,8,88,0.632294118,0.140438005,-0.523455918,0.420974382,28.87467877,707.6885386,346.228865,0.632267081,0.68011935
2020,9,88,0.760663509,0.112433448,-0.63286531,0.316695353,29.39417598,80.16315596,707.6885386,0.941596876,0.71096546
2021,6,88,0.684962213,0.117938221,-0.64713937,0.388425281,32.84244413,61.61907768,80.16315596,0.548514163,0.671767579
2021,7,88,0.631306589,0.120142125,-0.613888085,0.381959277,29.36293994,769.616478,61.61907768,0.519205875,0.668844981
2021,8,88,0.630465448,0.220439196,-0.50222224,0.50706722,28.00958101,240.4711304,769.616478,1.216132754,0.738341949
2021,9,88,0.791297019,0.210452378,-0.644930243,0.405253364,26.78055866,461.0451279,240.4711304,1.375486446,0.754232567
2022,6,88,0.569651008,0.049671128,-0.627950907,0.308311432,35.87829609,102.5952107,461.0451279,0.055995692,0.622654047
2022,8,88,0.782901943,0.197345033,-0.656830192,0.505786865,28.51527933,324.8637886,102.5952107,1.42819163,0.759488284
2022,9,88,0.693442822,0.244931281,-0.587678671,0.46449604,27.19630587,168.5038717,324.8637886,1.26166855,0.742882741
2023,6,88,0.713682711,0.102362208,-0.67020911,0.390245724,31.49349162,189.0832529,168.5038717,0.715108362,0.688380214
2023,7,88,0.745430827,0.215362966,-0.631482601,0.460335376,28.90934823,820.806469,189.0832529,1.394279983,0.756106642
2023,8,88,0.863816321,0.206560731,-0.723279655,0.458704647,27.34261872,301.3177414,820.806469,2.146487861,0.831116186
2023,9,88,0.77750349,0.230282262,-0.681748629,0.421530251,27.36613128,253.8229103,301.3177414,1.523849157,0.769027173
2024,6,88,0.637523949,0.069016151,-0.650793672,0.37583041,36.35997905,47.01371054,253.8229103,0.324456631,0.649424749
2024,7,88,0.701371014,0.174338296,-0.588926196,0.480857299,28.91520484,513.1233311,47.01371054,0.95638529,0.712440148
2024,8,88,0.819558382,0.228279382,-0.713097692,0.507421875,27.1913594,521.6782669,513.1233311,2.059548945,0.822446709
2024,9,88,0.782503128,0.253190547,-0.656092405,0.505843211,27.1925419,226.0382403,521.6782669,1.870089758,0.803553997
2025,6,88,0.555409014,0.019306336,-0.55665648,0.322837264,33.06958333,97.91519208,226.0382403,-0.325031352,0.584658348
2025,7,88,0.639157653,0.121713728,-0.492227972,0.485348777,27.67471369,759.9725833,97.91519208,0.523296612,0.669252906
2025,8,88,0.790367901,0.170806423,-0.665893197,0.499293689,26.4727933,678.7274399,759.9725833,1.86925606,0.803470861
2025,9,88,0.720508158,0.213542819,-0.627933621,0.433811925,25.99714618,233.0240135,678.7274399,1.492284121,0.765879533
2019,7,89,0.35614711,-0.027272807,-0.386254609,0.225826918,28.85774373,508.4757175,108.6255341,-1.46909328,0.470573445
2019,8,89,0.850572109,0.288856715,-0.694766879,0.681368849,27.01435933,391.897481,508.4757175,2.641974163,0.880525667
2019,9,89,0.083698384,0.211204648,-0.059049621,0.537163264,24.71871866,288.8285904,391.897481,-1.170999267,0.500299132
2020,6,89,0.148442224,-0.026258832,-0.18789877,0.091914633,31.78504875,110.2513165,288.8285904,-2.685338351,0.3492905
2020,7,89,-0.025035428,0.149002597,0.051877327,0.129205266,27.51529016,412.6145244,110.2513165,-2.961676175,0.321734322
2020,8,89,0.207108706,0.211755633,-0.142925411,0.279218814,22.64212996,570.8023882,412.6145244,-1.175097825,0.499890427
2020,9,89,0.821220934,0.281033844,-0.698031843,0.605048396,27.31802925,87.67164183,570.8023882,2.366275604,0.853033236
2021,6,89,0.387972325,0.005784805,-0.404415727,0.262693236,31.40480501,112.2866974,87.67164183,-1.28947812,0.488484519
2021,7,89,0.270231962,0.088724077,-0.239768445,0.386288258,27.85149025,667.7522545,112.2866974,-1.216236665,0.495788096
2021,8,89,0.205953613,0.158240169,-0.144782573,0.815541387,25.4772493,227.5091362,667.7522545,-0.115327284,0.605569863
2021,9,89,0.518728852,0.187807456,-0.436759263,0.581529696,25.64951718,282.3494186,227.5091362,0.573283966,0.674237603
2022,6,89,0.326582283,-0.044144474,-0.366400003,0.232725961,34.15430362,93.65523052,282.3494186,-1.662117593,0.451325221
2022,7,89,0.756050348,0.198744431,-0.594024599,0.613174217,25.06490251,564.6331892,93.65523052,1.547786508,0.771414185
2022,8,89,0.867889881,0.285759389,-0.701629758,0.698541628,26.58158078,383.6506901,564.6331892,2.762208824,0.892515367
2022,9,89,0.78922987,0.260670722,-0.686221004,0.524775729,25.63054318,194.7679706,383.6506901,1.949925501,0.811515151
2023,6,89,0.201201826,0.059651975,-0.186451137,0.737733097,28.21042479,200.6960945,194.7679706,-0.861518311,0.531160315
2023,7,89,0.224099383,0.066014834,-0.196978658,0.340931247,26.5468013,734.8188629,200.6960945,-1.50847453,0.46664638
2023,8,89,0.790293992,0.26265955,-0.653473735,0.661892868,24.02881151,472.5526886,734.8188629,2.47773028,0.864147404
2023,9,89,0.80091536,0.252187759,-0.692229569,0.572113738,25.97373955,299.3551235,472.5526886,2.137481277,0.830218057
2024,6,89,0.270006627,-0.069446988,-0.340706855,0.197491371,33.99762535,60.24484009,299.3551235,-2.001929497,0.417439461
2024,7,89,0.313007712,0.268038988,-0.224723756,0.60770641,26.24035283,575.6275768,60.24484009,-0.104440395,0.606655494
2024,8,89,0.634674907,0.353499115,-0.524249434,0.867541261,26.0551532,400.3558152,575.6275768,2.449737416,0.861355979
2024,9,89,0.824204743,0.279409885,-0.695156872,0.627397228,25.80610724,184.8029988,400.3558152,2.341775571,0.850590113
2025,6,89,0.324159026,-0.038667899,-0.345736444,0.237997231,29.18056639,195.410077,184.8029988,-1.664519592,0.451085696
2025,8,89,0.850340128,0.291777968,-0.703326821,0.735348187,24.58435933,800.0760574,195.410077,2.706770294,0.886987083
2025,9,89,0.383563876,0.207782209,-0.334534347,0.360935453,24.03221448,191.431015,800.0760574,-0.02245291,0.614831218
2019,7,90,0.411322027,0.042647697,-0.442537487,0.297122524,31.07210478,554.6087914,71.02749932,-0.868104565,0.530503539
2019,8,90,0.643291712,0.217556342,-0.552798808,0.440367942,28.26713491,309.8598027,554.6087914,1.083680146,0.725133885
2019,9,90,0.348767787,0.223440856,-0.231381536,0.457273878,26.6950765,264.3024006,309.8598027,-0.402635272,0.57691975
2020,6,90,0.508067429,0.081310309,-0.568198144,0.213479589,31.55878303,85.00080836,264.3024006,-0.39469592,0.577711455
2020,7,90,0.336018413,0.098131947,-0.25921908,0.328939363,29.17644645,292.4765586,85.00080836,-1.23034599,0.494381126
2020,8,90,0.502237201,0.241182387,-0.368609637,0.269880526,28.30348401,727.0373001,292.4765586,-0.036626918,0.613417798
2020,9,90,0.556712508,0.1875,-0.507382095,0.37088072,29.1759388,82.92681321,727.0373001,0.585730378,0.675478749
2021,6,90,0.455665857,0.073585324,-0.498238206,0.288692288,35.04584145,78.88274384,82.92681321,-0.692503358,0.548014345
2021,7,90,0.389907211,0.055889446,-0.415444493,0.239775155,30.21909597,653.9250069,78.88274384,-1.02558094,0.514800126
2021,8,90,0.351366282,0.305495441,-0.211506635,1.295601913,27.05920723,239.2831364,653.9250069,1.880303396,0.804572492
2021,9,90,0.685861111,0.173530906,-0.579731345,0.38736666,27.18446453,438.0605698,239.2831364,0.819085092,0.698748687
2022,6,90,0.412235558,0.020564971,-0.485190839,0.240713841,35.59979138,107.3617508,438.0605698,-0.879910778,0.529326234
2022,7,90,0.650897205,0.135547578,-0.561246514,0.391253187,29.4592165,583.925528,107.3617508,0.499458738,0.666875813
2022,8,90,0.642134607,0.161322147,-0.561007977,0.370213964,28.02067223,415.2786331,583.925528,0.801140928,0.69695931
2022,9,90,0.556591213,0.196480945,-0.466750324,0.404490033,27.05263561,172.8642597,415.2786331,0.443384327,0.661284119
2023,6,90,0.392534405,0.027049331,-0.393172264,0.271216888,32.52192629,195.5832901,172.8642597,-1.160883229,0.501307895
2023,7,90,0.240987539,0.036274105,-0.233197257,0.24538751,27.08228558,676.9693527,195.5832901,-1.716920673,0.445860304
2023,8,90,0.451807857,0.174093574,-0.371406436,0.477816611,27.39499536,400.650239,676.9693527,0.280963783,0.645087678
2023,9,90,0.69788301,0.180196032,-0.575233042,0.386879898,27.98003477,373.5117683,400.650239,0.933540844,0.710162119
2024,6,90,0.379605651,-0.015467199,-0.45773679,0.233962537,38.44477051,54.26678583,373.5117683,-1.23732112,0.493685572
2024,7,90,0.388740778,0.093188211,-0.340620577,0.361485046,28.54153686,421.4052448,54.26678583,-0.85341452,0.531968418
2024,8,90,0.195277676,0.084016167,-0.162234977,0.669724013,26.80718127,458.9717783,421.4052448,-0.789918342,0.538300204
2024,9,90,0.569529355,0.232714236,-0.468429625,0.362160991,27.40123783,228.6978304,458.9717783,0.53697568,0.670616971
2025,6,90,0.517102599,0.096328609,-0.537206948,0.353726516,35.07197497,101.4777764,228.6978304,-0.152599772,0.601853081
2025,8,90,0.590827107,0.194890648,-0.466856748,0.549827355,26.65230876,772.6318588,101.4777764,0.761448006,0.693001165
2025,9,90,0.623232365,0.192083612,-0.537680209,0.408949491,26.45749652,234.5199471,772.6318588,0.993982011,0.716189262
2019,7,91,-0.006556291,0.276210725,0.033098467,0.0107724,9.134881944,229.2085657,179.2495565,-2.476529037,0.37011279
2019,8,91,0.001393728,0.754043341,-0.017705383,0.031998809,10.9484375,163.6404901,229.2085657,-0.705269334,0.546741333
2019,9,91,0.019922879,0.748004556,-0.059412133,0.044391511,12.24838889,157.3507309,163.6404901,-0.617601309,0.555483515
2020,6,91,-0.024769772,0.900415301,-0.003088347,0.079393618,6.410731481,184.1114538,157.3507309,-0.188554144,0.598267741
2020,7,91,-0.00399991,0.882683098,-0.014436288,0.007208287,10.27441667,113.2691197,184.1114538,-0.380489373,0.57912812
2020,8,91,-0.001833154,0.334651381,0.010819595,0.039490494,12.42302778,296.9663033,113.2691197,-2.224640651,0.395230891
2020,9,91,0.009163582,0.774141312,-0.017861446,0.009801855,15.08597917,78.9845438,296.9663033,-0.696497941,0.547616009
2021,6,91,-0.047408063,0.779433072,0.033084948,-0.160775128,8.619694444,181.8518257,78.9845438,-1.332308186,0.484213541
2021,7,91,-0.043453787,0.19183892,0.058799025,0.08225287,10.71366667,263.858448,181.8518257,-2.7525907,0.342584151
2021,8,91,-0.011052632,0.180952385,0.018286312,-0.01369863,12.04036806,113.3781223,263.858448,-2.829249377,0.334939812
2021,9,91,-0.026390871,0.195698246,0.035146132,-0.024742019,11.67579861,329.5334396,113.3781223,-2.923984989,0.325492856
2022,6,91,-0.009478673,0.902561128,0.037988231,-0.016002134,8.9130625,169.8783648,329.5334396,-0.382251526,0.5789524
2022,7,91,0.001101322,0.182246789,0.022580646,0.070422535,11.76675463,259.9030352,169.8783648,-2.649461038,0.352868155
2022,8,91,-0.012798634,-0.072919227,0.003874301,-0.015587655,12.43603472,160.4060888,259.9030352,-3.646869526,0.253407412
2022,9,91,-0.04702495,-0.216572508,0.088235296,-0.052955798,13.61786806,116.0913594,160.4060888,-4.56744301,0.16160859
2023,6,91,-0.061500359,0.398182064,0.045000784,-0.108699735,7.192138889,334.0012779,116.0913594,-2.475129107,0.37025239
2023,7,91,0.002415459,0.174548149,-0.004234725,0.036166365,11.39269444,295.6997757,334.0012779,-2.570047954,0.360787162
2023,8,91,0.017675051,0.699310362,-0.043524988,0.019719199,13.72260417,164.5664868,295.6997757,-0.81133122,0.53616493
2023,9,91,-0.006781835,0.717680097,0.007994751,-0.010445314,11.91771528,160.8422813,164.5664868,-1.051501618,0.512215338
2024,6,91,-0.030608164,0.360113025,0.047059685,0.02292001,10.17125,96.45165539,160.8422813,-2.306564154,0.387061547
2024,7,91,0.028514257,0.818412721,-0.050486337,0.044790193,12.61559722,163.1518955,96.45165539,-0.429979537,0.574193002
2024,8,91,0.036497351,0.364971995,-0.034900919,0.04917699,12.67210417,223.5187395,163.1518955,-1.897379214,0.427865129
2024,9,91,0.03228309,0.366736531,-0.050408114,0.02852323,14.33647917,168.3423477,223.5187395,-1.903701439,0.427234682
2025,6,91,-0.02864364,0.330308288,0.045555554,-0.021665864,12.80104861,129.5127271,168.3423477,-2.517984178,0.365978918
2025,7,91,0.004731183,-0.059433438,0.034802783,0.007703081,13.17973611,275.2151279,129.5127271,-3.653530958,0.252743139
2025,8,91,-0.083136693,-0.233401328,0.103419289,-0.107529636,12.06759028,347.4965382,275.2151279,-4.721035696,0.146292456
2025,9,91,-0.062333509,-0.268681794,0.091258407,-0.061708347,14.25065972,175.2850418,347.4965382,-4.680239873,0.150360581
2018,6,92,0.365422398,0.049848944,-0.390695333,0.266437473,40.534242,70.94287825,103.8392944,-1.328845972,0.48455879
2019,6,92,0.384772509,0.067470267,-0.399063617,0.294529144,39.77425591,34.26346076,70.94287825,-1.164658596,0.500931418
2019,7,92,0.362906814,0.110711649,-0.335180432,0.289282997,29.10902874,433.9105816,34.26346076,-1.040222006,0.513340131
2019,8,92,0.542124629,0.206755072,-0.491677523,0.436953959,28.96742003,206.3439407,433.9105816,0.570804589,0.673990362
2019,9,92,0.494604766,0.232246652,-0.44282946,0.462183205,27.62586926,234.0273724,206.3439407,0.372748848,0.654240408
2020,6,92,0.29738754,0.055328798,-0.305998504,0.230324166,35.39404033,61.27323295,234.0273724,-1.594625138,0.458055513
2020,7,92,0.408875495,0.164737314,-0.400752574,0.325624485,29.56736439,198.7714186,61.27323295,-0.560780889,0.5611496
2020,8,92,0.541775048,0.197603732,-0.472372293,0.444293378,28.24155076,550.2060146,198.7714186,0.440906005,0.661036983
2020,9,92,0.509808242,0.188655734,-0.46987465,0.388078088,30.31012517,88.16805038,550.2060146,0.313159612,0.648298219
2021,6,92,0.384793609,0.089142218,-0.376411676,0.287666201,35.00911683,36.77243137,88.16805038,-1.089992674,0.508377042
2021,7,92,0.398126453,0.082747675,-0.366255134,0.280532446,29.71654381,534.6905956,36.77243137,-0.988523334,0.51849548
2021,8,92,0.454887211,0.167051584,-0.377777785,0.413983011,28.18012517,192.0608101,534.6905956,-0.001377515,0.616932839
2021,9,92,0.577901602,0.24639447,-0.502926588,0.466471703,27.60936022,499.9614201,192.0608101,0.796916324,0.696538036
2022,6,92,0.337129831,0.05942275,-0.371110082,0.23418455,36.64854659,62.86239994,499.9614201,-1.181562994,0.499245726
2022,8,92,0.574014366,0.200123966,-0.532824099,0.431631759,28.81067455,242.8957357,62.86239994,0.48152813,0.665087788
2022,9,92,0.624074757,0.237510756,-0.546755552,0.473164835,28.04479138,146.6851822,242.8957357,0.942172715,0.711022882
